Prototype_Label,Age,FamilySize,Income,Wealth,Debt,FinEdu,ESG,Digital,BankFriend,LifeStyle,Luxury,Saving,Gender_0,Gender_1,Job_1,Job_2,Job_3,Job_4,Job_5,Area_1,Area_2,Area_3,CitySize_1,CitySize_2,CitySize_3,Investments_1,Investments_2,Investments_3
0,-0.09062680240189908,0.4569437074297396,-0.2661417239357994,-0.16275404865468862,0.49839037561893246,-0.21962559363420636,-0.5196302934827163,-0.34435231445572057,-0.6011450536297441,-0.3537953751248384,-0.382504018219574,0.5040048987389608,0.5179576698596038,0.4820423301403962,-0.23305434480931472,1.4021687035788795,-1.435088299281198e-42,1.8148790578977718e-43,-0.1691143587695648,0.6116148583981763,0.09426533669400382,0.294119804907819,0.7236144477645715,0.7191107423009461,-0.4427251900655163,0.35992617445398134,0.08742473820974019,0.5526490873362765
1,-0.4751309144656925,-0.7144871576599506,0.21368744521303867,-0.10509493996673132,-0.7059092611152128,0.011760998561741589,0.3926194945438112,0.7233117161722603,-0.1421566517887153,0.7192973278704617,0.6847720054259124,-0.6922620796006362,0.08908916992490769,0.9109071603291709,1.7708925990315152,-0.6656622349394374,-2.3125684512578564e-06,1.5580958409520025e-06,-0.10523270887256027,1.3963424506172344,0.23216978050371154,-0.6285146122096087,-1.2161188690563884,-1.08723236526867,3.303362587369026,0.4895177025463354,0.1436192332424028,0.36687183246663646
2,1.2353872845543092,-0.6016642433274841,-1.0476253862001847,-1.3541537005574222,-2.3381613118487032,-1.4088702600555105,0.5730505719466326,-1.3351427283992028,0.7403675836149434,-1.0710285706690834,-1.3933640791494397,-2.1438702593039762,2.5024977217403324,-1.5024977159530335,0.46756748936185083,-0.9268854607426313,-4.657877607158064e-08,2.9715802756927987e-08,1.4593179881308507,0.6689737561322535,0.2863920622890403,0.04463418857969566,0.32352053244464074,0.4846986018265432,0.19178085041583828,0.4433761516169534,0.4198882611033467,0.1367355418531879
3,-0.4097278011980087,-0.6081287380683905,1.7736843243077423,1.7856090854687414,0.8737019016255589,1.966647985146026,0.7215699788588105,1.8463827427794486,1.8888354631480533,1.656151418392461,2.0301244239885494,0.3729717542225716,0.7566759798379976,0.2433240201619983,0.13983293636550215,0.7736321031202011,-3.1792999408407486e-17,9.255583130942898e-18,0.08653496051429713,1.1398726260269876,0.09276631843391066,-0.23263894446089584,-0.3850830536265184,0.07812996006388023,1.3069530935626321,-0.37795502544103,0.6988532290458422,0.679101796395188
4,1.3486704728272247,-0.5310073400942353,-1.4576282677651973,-1.4628249255125643,-2.2800199968550903,-0.937308404391664,0.8351349453580413,-1.152196716756627,0.6480086035355092,-1.1321465750615427,-1.4201361698462764,-1.9784501446647071,-1.1708301629306324,2.1708301627991857,0.18507941158006627,-0.7203893722712621,-1.8787336956808988e-10,4.09520469318813e-12,1.535309960918355,0.5722581151512052,0.38480751052328127,0.04293437401289774,0.542205238682568,0.37973105171095994,0.0780637097150327,0.26021989655955813,0.9508484937078048,-0.2110683900621945
